pair_id,repo_id,pdf_id,repo_url,pdf_url,component,manufacturer,Category,Component_Class,Component_Name,file_exists,file_size_bytes,gs_path,TBC 
UAV1Pair_403,UAV1R403,UAV1P403,https://github.com/ophub/amlogic-s9xxx-armbian,https://docs.toradex.com/103543-colibri-imx7-errata.pdf,Colibri iMX7,Toradex,Compute,SBC,Companion Computer,TRUE,204344,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_403_mapping.txt,NA
UAV1Pair_419,UAV1R419,UAV1P419,https://github.com/TexasInstruments/ti-apps-launcher,https://dl.radxa.com/rockpi4/docs/hw/rockpi4/4ap/radxa_rock_4ap_v1730_schematic.pdf,ROCK Pi 4A Plus,Radxa (Rock Pi),Compute,SBC,Companion Computer,TRUE,86411,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_419_mapping.txt,NA
UAV1Pair_441,UAV1R441,UAV1P441,https://github.com/PX4/PX4-Bootloader,https://www.nxp.com/docs/en/data-sheet/K66P144M180SF5V2.pdf,K66,NXP Semiconductors,Flight_Controller,Autopilot_Board,Pixhawk,TRUE,421589,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_441_mapping.txt,NA
UAV1Pair_443,UAV1R443,UAV1P443,https://github.com/adafruit/Adafruit_BMP3XX,https://cdn.shopify.com/s/files/1/0174/1800/files/DS-000329-ICP-10125-v1.1.pdf,ICP-10125,TDK InvenSense,Sensor,Barometer,Altitude Hold,TRUE,180613,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_443_mapping.txt,NA
UAV1Pair_450,UAV1R450,UAV1P450,https://github.com/sparkfun/SparkFun_BMP581_Arduino_Library,https://www.nxp.com/docs/en/data-sheet/MPX2102.pdf,MPXM2102A,NXP Semiconductors,Sensor,Barometer,Altitude Hold,TRUE,176785,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_450_mapping.txt,NA
UAV1Pair_451,UAV1R451,UAV1P451,https://github.com/tdk-invn-oss/pressure.arduino.ICP101xx,http://www.nxp.com/assets/documents/data/en/data-sheets/MP3H6115A.pdf,MP3H6115A,NXP Semiconductors,Sensor,Barometer,Altitude Hold,TRUE,37851,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_451_mapping.txt,NA
UAV1Pair_453,UAV1R453,UAV1P453,https://github.com/Xilinx/PetaLinux,https://www.lynx.com/hubfs/LynxOS-178%20Datasheet.pdf,LynxOS-178,Abaco Systems,BSP,Flight_BSP,Board Support Package,TRUE,259367,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_453_mapping.txt,NA
UAV1Pair_456,UAV1R456,UAV1P456,https://github.com/Wind-River/vxw7-bsp-ti-sitara-am654x,http://www.ti.com/lit/ug/spruex3v/spruex3v.pdf,TI-RTOS,Texas Instruments (TI),BSP,Flight_BSP,Board Support Package,TRUE,924493,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_456_mapping.txt,NA
UAV1Pair_458,UAV1R458,UAV1P458,https://github.com/Wind-River/vxworks7-layer-for-ros2,https://www.infineon.com/assets/row/public/documents/30/42/infineon-an228571-getting-started-psoc6-modustoolbox-applicationnotes-en.pdf,ModusToolbox™,Infineon,BSP,Flight_BSP,Board Support Package,TRUE,37968,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_458_mapping.txt,NA
UAV1Pair_589,UAV1R589,UAV1P589,https://github.com/framosimaging/framos-jetson-drivers,https://download.foxeer.com/30_ZOOM_10_ZOOM_CAMERA_USER_MANUAL.pdf,30x Zoom 700TVL CMOS Camera PWM Controll CVBS,Foxeer,Sensor,Camera,FPV / Vision,TRUE,45795108,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_589_mapping.txt,NA
UAV1Pair_662,UAV1R662,UAV1P662,https://github.com/espressif/esp-at,https://ww1.microchip.com/downloads/en/AppNotes/00756a.pdf,MCP2122,Microchip Technology,Network,UART,Telemetry Link,TRUE,10810486,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_662_mapping.txt,NA
UAV1Pair_663,UAV1R663,UAV1P663,https://github.com/esp-rs/esp-hal,https://fccid.io/SQGBT830/User-Manual/User-manual-2284111.pdf,BT830,Laird Connectivity,Network,UART,Telemetry Link,TRUE,546348,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_663_mapping.txt,NA
UAV1Pair_665,UAV1R665,UAV1P665,https://github.com/espressif/esp-dl,https://www.multitech.com/documents/publications/manuals/S000616.pdf,MTSMC-MAT1,Multi-Tech Systems,Network,UART,Telemetry Link,TRUE,5944066,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_665_mapping.txt,NA
UAV1Pair_666,UAV1R666,UAV1P666,https://github.com/espressif/esp-bsp,https://www.multitech.com/documents/publications/manuals/s000616.pdf,MTSMC-L4N1,Multi-Tech Systems,Network,UART,Telemetry Link,TRUE,2468542,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_666_mapping.txt,NA
UAV1Pair_667,UAV1R667,UAV1P667,https://github.com/espressif/esp-adf,http://files.rfdesign.com.au/Files/documents/RFD900x%20Asynchronous%20User%20Manual%20V1.1.pdf,RFD868,RFDesign,Network,UART,Telemetry Link,TRUE,5281795,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_667_mapping.txt,NA
UAV1Pair_784,UAV1R784,UAV1P784,https://github.com/cuav/PX4-Autopilot,https://www.analog.com/media/en/technical-documentation/data-sheets/ADM1170.pdf,ADM1170,"Analog Devices, Inc.",Power,PMIC,Power Distribution,TRUE,22699505,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_784_mapping.txt,NA
UAV1Pair_804,UAV1R804,UAV1P804,https://github.com/mavlink/MAVSDK,https://newdata.aaeon.com.tw/DOWNLOAD/2014%20datasheet/Boards/PICO-ADN4.pdf,PICO-ADN4,AAEON,Compute,SBC,Companion Computer,TRUE,33163034,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_804_mapping.txt,NA
UAV1Pair_892,UAV1R892,UAV1P892,https://github.com/cuav/ardupilot,https://www.nxp.com/docs/en/application-note/AN13272.pdf,PF52,NXP Semiconductors,Power,PMIC,Power Distribution,TRUE,33326355,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_892_mapping.txt,NA
UAV1Pair_894,UAV1R894,UAV1P894,https://github.com/TechNexion-Vision/TEV-Jetson_Camera_driver,https://www.ti.com/lit/an/slvafe4a/slvafe4a.pdf,TPS25990,Texas Instruments,Power,PMIC,Power Distribution,TRUE,348110,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_894_mapping.txt,NA
UAV1Pair_935,UAV1R935,UAV1P935,https://github.com/OpenCyphal/libcanard,https://www.st.com/resource/en/application_note/an5050-getting-started-with-octo-hexadeca-and-xspi-interfaces-on-stm32-mcus-stmicroelectronics.pdf,STM32H7S7L8,STMicroelectronics,MCU,Flight_MCU,STM32H7,TRUE,1057257,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_935_mapping.txt,NA
UAV1Pair_977,UAV1R977,UAV1P977,https://github.com/raspberrypi/picamera2,https://www.analog.com/media/en/technical-documentation/user-guides/DC1059A.pdf,LTC4416,"Analog Devices, Inc.",Power,PMIC,Power Distribution,TRUE,837410,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_977_mapping.txt,NA
UAV1Pair_1016,UAV1R1016,UAV1P1016,https://github.com/nxp-imx-support/imx-camera-sw-pack-source,http://dl.linux-sunxi.org/A10/A10%20User%20Manual%20-%20v1.20%20%282012-04-09%2c%20DECRYPTED%29.pdf,Allwinner A10,Allwinner,RTOS,NuttX,NuttX RTOS,TRUE,687993,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_1016_mapping.txt,NA
UAV1Pair_1022,UAV1R1022,UAV1P1022,https://github.com/Eslam-Abdo/CAN_Protocol,https://dl.radxa.com/rockpi4/docs/hw/rockpi4/rockpi4_v14_sch_20210114.pdf,ROCK Pi 4A,Radxa (Rock Pi),Compute,SBC,Companion Computer,TRUE,54707,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_1022_mapping.txt,NA
UAV1Pair_1031,UAV1R1031,UAV1P1031,https://github.com/iscle/OrangePi_4G-IOT_Android_8.1_BSP,https://www.st.com/resource/en/reference_manual/rm0481-stm32h523533xx-stm32h56263xx-and-stm32h573xx-armbased-32-bit-mcus-stmicroelectronics.pdf,STM32H563ZI,STMicroelectronics,RTOS,NuttX,NuttX RTOS,FALSE,0,gs://cpt-training-datasets/UAV_v1/Mapping_data/UAV1Pair_1031_mapping.txt,NA
R1Pair_10,R1R10,R1P10,https://github.com/STMicroelectronics/asm330lhb-pid,https://www.st.com/resource/en/application_note/an5691-asm330lhbxx-asil-b-library-safety-manual-stmicroelectronics.pdf,ASM330LHB,STMicroelectronics,Sensor,IMU,Inertial Measurement Unit,TRUE,309911,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_10_mapping.txt,NA
R1Pair_13,R1R13,R1P13,https://github.com/zephyrproject-rtos/hal_st,https://www.st.com/resource/en/application_note/an5231-cover-window-guidelines-for-the-vl53l1x-long-distance-ranging-time-of-flight-sensor-stmicroelectronics.pdf,VL53L1X,STMicroelectronics,Sensor,Proximity,IR Proximity Sensor,TRUE,17577454,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_13_mapping.txt,NA
R1Pair_34,R1R34,R1P34,https://github.com/joan2937/pigpio,https://futabausa.com/wp-content/uploads/2018/09/S3306MG.pdf,S3306MG,Futaba,Actuator,Servo,Servo Motor,TRUE,1333248,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_34_mapping.txt,NA
R1Pair_82,R1R82,R1P82,https://github.com/pierremolinaro/acan2517FD,https://ww1.microchip.com/downloads/en/DeviceDoc/MCP2517FD-External-CAN-FD-Controller-with-SPI-Interface-20005688B.pdf,MCP2517FD,Microchip Technology,Network,CAN,CAN Bus,TRUE,496818,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_82_mapping.txt,NA
R1Pair_108,R1R108,R1P108,https://github.com/openwrt/openwrt,https://datasheet.lcsc.com/lcsc/2203301030_Realtek-Semicon-RTL8305NB-VB-CG_C3010343.pdf,RTL8305NB-I,Realtek Semiconductor,Network,Ethernet,Industrial Ethernet,TRUE,18525705,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_108_mapping.txt,NA
R1Pair_110,R1R110,R1P110,https://github.com/STMicroelectronics/stm32-dp83848,https://www.ti.com/lit/ug/snoa476c/snoa476c.pdf,DP83848I,Texas Instruments,Network,Ethernet,Industrial Ethernet,TRUE,74662,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_110_mapping.txt,NA
R1Pair_113,R1R113,R1P113,https://github.com/MarvellEmbeddedProcessors/u-boot-marvell,https://www.ti.com/lit/an/snla246a/snla246a.pdf,88E1512,Marvell Technology,Network,Ethernet,Industrial Ethernet,TRUE,62719350,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_113_mapping.txt,NA
R1Pair_115,R1R115,R1P115,https://github.com/WindRiver-Labs/nxp-s32g,https://www.nxp.com/docs/en/application-note/AN13727.pdf,S32G399A,NXP Semiconductors,Tracing,LTTng,Timing analysis,TRUE,34815,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_115_mapping.txt,NA
R1Pair_127,R1R127,R1P127,https://github.com/intel/ethernet-linux-igb,https://cdrdv2-public.intel.com/327935/327935-Intel%20Ethernet%20Conroller-I210-product-brief.pdf,I210-IT,Intel,Network,Ethernet,Industrial Ethernet,TRUE,1701795,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_127_mapping.txt,NA
R1Pair_128,R1R128,R1P128,https://github.com/DPDK/dpdk,https://cdrdv2.intel.com/v1/dl/getContent/621753?fileName=621753-Intel%C2%AE+Ethernet+Controller+I225-I226-Product+Brief-20240415.pdf,I226-LM,Intel,Network,Ethernet,Industrial Ethernet,TRUE,91599054,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_128_mapping.txt,NA
R1Pair_167,R1R167,R1P167,https://github.com/STMicroelectronics/stm32l4xx-hal-driver,https://www.st.com/resource/en/user_manual/um2160-discovery-kit-with-stm32l496ag-mcu-stmicroelectronics.pdf,STM32L496AG,STMicroelectronics,Compute,MCU,Real-time Controller,TRUE,11356258,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_167_mapping.txt,NA
R1Pair_189,R1R189,R1P189,https://github.com/beagleboard/beaglebone-ai-64,https://www.farnell.com/datasheets/3745931.pdf,BeagleBone AI-64,Beagleboard.org,Compute,SBC,Companion Computer,TRUE,47069,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_189_mapping.txt,NA
R1Pair_197,R1R197,R1P197,https://github.com/NVIDIA/cuda-python,https://images.nvidia.com/content/pdf/tesla/184457-Tesla-P4-Datasheet-NV-Final-Letter-Web.pdf,NVIDIA Tesla P4,Leadtek Research Inc.,Compute,GPU,AI Acceleration,TRUE,1413889,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_197_mapping.txt,NA
R1Pair_264,R1R264,R1P264,https://github.com/TheThingsNetwork/lorawan-devices,https://www.farnell.com/datasheets/2301646.pdf,XY2CE2C250,Telemecanique Sensors,Safety,EStop,Emergency Stop,TRUE,14744,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_264_mapping.txt,PDF
R1Pair_266,R1R266,R1P266,https://github.com/Xilinx/u-boot-xlnx,https://www.st.com/resource/en/datasheet/m41t62.pdf,M41T62/5,STMicroelectronics,Safety,Watchdog,Watchdog Timer,TRUE,168591173,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_266_mapping.txt,NA
R1Pair_295,R1R295,R1P295,https://github.com/PX4/Firmware,https://www.ti.com/lit/an/slua833/slua833.pdf,BQ40Z50-R2,Texas Instruments,Power,BMS,Battery Management System,TRUE,31434360,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_295_mapping.txt,NA
R1Pair_301,R1R301,R1P301,https://github.com/STMicroelectronics/optee_os,https://www.st.com/resource/en/application_note/an6198-stpmic25-nvm-configuration-stmicroelectronics.pdf,STPMIC25,STMicroelectronics,Power,PMIC,Power Management IC,TRUE,26871491,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_301_mapping.txt,NA
R1Pair_302,R1R302,R1P302,https://github.com/STMicroelectronics/arm-trusted-firmware,https://www.st.com/resource/en/datasheet/stpmic25.pdf,STPMIC25,STMicroelectronics,Power,PMIC,Power Management IC,TRUE,21109615,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_302_mapping.txt,NA
R1Pair_303,R1R303,R1P303,https://github.com/Digilent/u-boot-digilent,https://www.ti.com/lit/an/slda040a/slda040a.pdf,TPS6521815,Texas Instruments,Power,PMIC,Power Management IC,TRUE,108014711,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_303_mapping.txt,NA
R1Pair_425,R1R425,R1P425,https://github.com/mgritz/msp430-lib,http://www.ti.com/lit/ug/slau144j/slau144j.pdf,MSP430G2xx,Texas Instruments (TI),MCU,Control_MCU,STM32 MCU,TRUE,646249,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_425_mapping.txt,NA
R1Pair_436,R1R436,R1P436,https://github.com/NXP-MCUXpresso/mcuxsdk-core,https://www.nxp.com/docs/en/data-sheet/K12P80M50SF4.pdf,Kinetis K Series,NXP Semiconductors,SoC,Companion_SoC,NVIDIA Jetson,TRUE,30551379,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_436_mapping.txt,NA
R1Pair_439,R1R439,R1P439,https://github.com/nxp-mcuxpresso/nxp-vee-imxrt1170-evk,https://www.nxp.com/docs/en/application-note/AN14071.pdf,i.MX RT1170,NXP Semiconductors,RTOS,FreeRTOS,Low-level control,TRUE,20500305,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_439_mapping.txt,NA
R1Pair_440,R1R440,R1P440,https://github.com/sifiveinc/freedom-u-sdk,https://sifive.cdn.prismic.io/sifive/fa3a584a-a02f-4fda-b758-a2def05f49f9_hifive-unleashed-getting-started-guide-v1p1.pdf,HiFive Unleashed,SiFive,RTOS,FreeRTOS,Low-level control,TRUE,46781,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_440_mapping.txt,NA
R1Pair_464,R1R464,R1P464,https://github.com/NVIDIA-AI-IOT/deepstream_python_apps,https://developer.nvidia.com/downloads/assets/embedded/secure/jetson/thor/docs/jetson-orin-thor-migration-application-note_da.pdf,Jetson T5000,NVIDIA,BSP,Robot_BSP,Board support,TRUE,698602,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_464_mapping.txt,NA
R1Pair_486,R1R486,R1P486,https://github.com/Wind-River/vxworks7-ros2-build,http://bitsavers.org/pdf/windRiver/brochures/PN_WB_OCD3_201005.pdf,Wind River Probe,Wind River,Tracing,LTTng,Timing analysis,TRUE,84962,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_486_mapping.txt,NA
R1Pair_519,R1R519,R1P519,https://github.com/BoschSensortec/BMI08x_SensorAPI,https://www.analog.com/media/en/technical-documentation/user-guides/ug-363.pdf,ADIS16365,Analog Devices,Localization,Odometry,Wheel Odometry,TRUE,643998,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_519_mapping.txt,NA
R1Pair_749,R1R749,R1P749,https://github.com/Seeed-Studio/Seeed_Arduino_CAN,https://www.nxp.com/docs/en/data-sheet/TJA1043.pdf,TJA1043,NXP Semiconductors,Network,CAN,CAN Bus,TRUE,346521,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_749_mapping.txt,NA
R1Pair_766,R1R766,R1P766,https://github.com/renesas/FreeRTOS-Kernel-Partner-Supported-Ports,https://www.nxp.com/docs/en/data-sheet/TJA1442.pdf,TJA1442,NXP Semiconductors,Network,CAN,CAN Bus,TRUE,155913,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_766_mapping.txt,NA
R1Pair_779,R1R779,R1P779,https://github.com/nxp-auto-goldvip/gvip,https://www.st.com/resource/en/datasheet/l99pm62gxp.pdf,L99PM62GXP,STMicroelectronics,Power,PMIC,Power Management IC,TRUE,411530,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_779_mapping.txt,NA
R1Pair_805,R1R805,R1P805,https://github.com/STMicroelectronics/stm32-rtl8211,https://www.verical.com/datasheet/asix-electronics-corporation-microcontroller-ax11001li-5444965.pdf,AX11001,ASIX Electronics,Network,Ethernet,Industrial Ethernet,TRUE,255451,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_805_mapping.txt,NA
R1Pair_842,R1R842,R1P842,https://github.com/Oryx-Embedded/CycloneTCP,https://www.ti.com/lit/an/snla266/snla266.pdf,DP83822H,Texas Instruments,Network,Ethernet,Industrial Ethernet,TRUE,15736865,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_842_mapping.txt,NA
R1Pair_855,R1R855,R1P855,https://github.com/Xilinx/dma_ip_drivers,https://www.st.com/resource/en/programming_manual/pm0223-stm32-cortexm0-mcus-programming-manual-stmicroelectronics.pdf,STM32MP253A,STMicroelectronics,Tracing,LTTng,Timing analysis,TRUE,7161794,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_855_mapping.txt,NA
R1Pair_857,R1R857,R1P857,https://github.com/STMicroelectronics/STM32CubeMP13,https://www.st.com/resource/en/application_note/an5036-thermal-management-guidelines-for-stm32-applications-stmicroelectronics.pdf,STM32MP153C,STMicroelectronics,Tracing,LTTng,Timing analysis,TRUE,146430192,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_857_mapping.txt,NA
R1Pair_885,R1R885,R1P885,https://github.com/espressif/esp-now,https://www.ti.com/lit/an/swra502/swra502.pdf,CC3220SF,Texas Instruments,OTA,Update,Robot OTA Updates,TRUE,733215,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_885_mapping.txt,NA
R1Pair_896,R1R896,R1P896,https://github.com/espressif/esp-box,https://www.ti.com/lit/an/swra640e/swra640e.pdf,CC1352P,Texas Instruments,OTA,Update,Robot OTA Updates,TRUE,4006132,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_896_mapping.txt,NA
R1Pair_908,R1R908,R1P908,https://github.com/realsenseai/realsense-ros,https://www.ti.com/lit/ug/spruiv7c/spruiv7c.pdf,AM625,Texas Instruments,OTA,Update,Robot OTA Updates,TRUE,4515697,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_908_mapping.txt,NA
R1Pair_914,R1R914,R1P914,https://github.com/linux-msm/qdl,https://www.ti.com/lit/an/swra594a/swra594a.pdf,CC3135,Texas Instruments,OTA,Update,Robot OTA Updates,TRUE,210527,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_914_mapping.txt,NA
R1Pair_924,R1R924,R1P924,https://github.com/espressif/esp-matter,https://www.nxp.com/docs/en/application-note/AN12119.pdf,A71CH,NXP Semiconductors,OTA,Update,Robot OTA Updates,TRUE,3659719,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_924_mapping.txt,NA
R1Pair_925,R1R925,R1P925,https://github.com/Infineon/psoc6hal,https://www.nxp.com/docs/en/application-note/AN12121.pdf,A71CH,NXP Semiconductors,OTA,Update,Robot OTA Updates,TRUE,2529490,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_925_mapping.txt,NA
R1Pair_1163,R1R1163,R1P1163,https://github.com/Xilinx/Vitis_Embedded_Platform_Source,https://www.ti.com/lit/ds/sprs880f/sprs880f.pdf,F28377D-SEP,Texas Instruments,Compute,MCU,Real-time Controller,TRUE,340051,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_1163_mapping.txt,NA
R1Pair_1178,R1R1178,R1P1178,https://github.com/Infineon/illd_release_tc4x,https://www.silabs.com/documents/public/user-guides/efm32wg-dk3850-ug.pdf,EFM32 Gecko,Silicon Labs,Compute,MCU,Real-time Controller,TRUE,89370032,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_1178_mapping.txt,NA
R1Pair_1191,R1R1191,R1P1191,https://github.com/STMicroelectronics/cmsis-device-f4,https://www.st.com/resource/en/application_note/an5557-stm32h745755-and-stm32h747757-lines-dualcore-architecture-stmicroelectronics.pdf,STM32H755,STMicroelectronics,Compute,MCU,Real-time Controller,TRUE,25899270,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_1191_mapping.txt,NA
R1Pair_1260,R1R1260,R1P1260,https://github.com/riscv/opensbi,https://www.st.com/resource/en/datasheet/stm32f446rc.pdf,STM32F46RE,STMicroelectronics,RTOS,FreeRTOS,Low-level control,TRUE,2058874,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_1260_mapping.txt,NA
R1Pair_1281,R1R1281,R1P1281,https://github.com/NVIDIA-AI-IOT/deepstream_reference_apps,https://www.nxp.com/docs/en/application-note/AN12290.pdf,i.MX RT1064,NXP Semiconductors,SoC,Companion_SoC,NVIDIA Jetson,TRUE,728553,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_1281_mapping.txt,NA
R1Pair_1292,R1R1292,R1P1292,https://github.com/vllm-project/vllm,https://cdrdv2-public.intel.com/817486/gaudi-3-ai-accelerator-white-paper.pdf,Gaudi,Intel,Compute,NPU,AI Accelerator,TRUE,27921117,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_1292_mapping.txt,NA
R1Pair_1342,R1R1342,R1P1342,https://github.com/phytec/meta-phytec,http://www.criticallink.com/wp-content/uploads/MitySOM-5CSx-Datasheet.pdf,MitySOM-5CSx,"Critical Link, LLC",Compute,SBC,Companion Computer,TRUE,319178,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_1342_mapping.txt,NA
R1Pair_1343,R1R1343,R1P1343,https://github.com/phytec/linux-phytec-ti,https://www.criticallink.com/wp-content/uploads/MitySOM-AM62A_Datasheet.pdf,MitySOM-AM62,"Critical Link, LLC",Compute,SBC,Companion Computer,TRUE,1200674101,gs://cpt-training-datasets/Robotics_v1/Mapping_data/R1Pair_1343_mapping.txt,NA
